name,split,has_defect,image_path,json_path
wall_defect_0406,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0406.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0406.json
wall_defect_0407,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0407.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0407.json
wall_defect_0408,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0408.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0408.json
wall_defect_0409,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0409.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0409.json
wall_defect_0410,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0410.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0410.json
wall_defect_0411,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0411.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0411.json
wall_defect_0412,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0412.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0412.json
wall_defect_0413,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0413.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0413.json
wall_defect_0414,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0414.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0414.json
wall_defect_0415,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0415.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0415.json
wall_defect_0416,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0416.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0416.json
wall_defect_0417,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0417.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0417.json
wall_defect_0418,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0418.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0418.json
wall_defect_0419,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0419.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0419.json
wall_defect_0420,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0420.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0420.json
wall_defect_0421,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0421.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0421.json
wall_defect_0422,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0422.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0422.json
wall_defect_0423,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0423.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0423.json
wall_defect_0424,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0424.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0424.json
wall_defect_0425,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0425.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0425.json
wall_defect_0426,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0426.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0426.json
